org.clever.Common.XMPPCommunicator.ConnectionXMPP: connect 2014-02-20 16:00:25,450 [main] INFO  XMPPCommunicator {146}- XMPP connected plain mode
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-02-20 16:00:28,239 [main] DEBUG DbusCommunicationPlugin {74}- Creating the Object on Dbus /org/clever/Common/CommunicatorPlugins/Dbus/CleverDbusInterface/HyperVisorAgent
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,226 [main] DEBUG ParserXML {269}- name writeOnCfgFolder
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,241 [main] DEBUG ParserXML {270}- text yes
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,241 [main] DEBUG ParserXML {269}- name moduleName
org.clever.Common.Communicator.Agent: getconfiguration 2014-02-20 16:00:28,241 [main] DEBUG org.clever.HostManager.HyperVisor.HyperVisorAgent {203}- cfgfile:./cfg/configuration_hypervisor.xml
org.clever.Common.Communicator.Agent: getconfiguration 2014-02-20 16:00:28,242 [main] DEBUG org.clever.HostManager.HyperVisor.HyperVisorAgent {204}- classpath:/org/clever/HostManager/HyperVisor/configuration_hypervisor.xml
org.clever.Common.Communicator.Agent: getconfiguration 2014-02-20 16:00:28,243 [main] DEBUG org.clever.HostManager.HyperVisor.HyperVisorAgent {214}- Configuration from localfile
org.clever.Common.Communicator.Agent: getconfiguration 2014-02-20 16:00:28,243 [main] DEBUG org.clever.HostManager.ImageManager.ImageManagerAgent {203}- cfgfile:./cfg/configuration_ImageManager.xml
org.clever.Common.Communicator.Agent: getconfiguration 2014-02-20 16:00:28,246 [main] DEBUG org.clever.HostManager.ImageManager.ImageManagerAgent {204}- classpath:/org/clever/HostManager/ImageManager/configuration_ImageManager.xml
org.clever.Common.Communicator.Agent: getconfiguration 2014-02-20 16:00:28,247 [main] DEBUG org.clever.HostManager.ImageManager.ImageManagerAgent {214}- Configuration from localfile
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,247 [main] DEBUG ParserXML {269}- name HyperVisor
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,248 [main] DEBUG ParserXML {270}- text org.clever.HostManager.HyperVisorPlugins.VirtualBox.HvVirtualBox
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,249 [main] DEBUG ParserXML {269}- name writeOnCfgFolder
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,249 [main] DEBUG ParserXML {270}- text yes
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,250 [main] DEBUG ParserXML {269}- name moduleName
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,250 [main] DEBUG ParserXML {270}- text HyperVisorAgent
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,251 [main] DEBUG ParserXML {269}- name pluginParams
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,251 [main] DEBUG ParserXML {270}- text 
                
        
org.clever.HostManager.HyperVisor.HyperVisorAgent: initialization 2014-02-20 16:00:28,252 [main] ERROR org.clever.HostManager.HyperVisor.HyperVisorAgent {69}- HyperVisorPlugin creation failed: Start Plugin on Agent Throw: Missing logger.properties or bad configuration 
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,242 [main] DEBUG ParserXML {270}- text NetworkManagerAgent
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,255 [main] DEBUG ParserXML {269}- name ClassPlugin
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,256 [main] DEBUG ParserXML {270}- text org.clever.HostManager.ImageManagerPlugins.ImageManagerClever.ImageManager
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,256 [main] DEBUG ParserXML {269}- name writeOnCfgFolder
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,262 [main] DEBUG ParserXML {270}- text yes
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,263 [main] DEBUG ParserXML {269}- name moduleName
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,263 [main] DEBUG ParserXML {270}- text ImageManagerAgent
org.clever.HostManager.NetworkManagerPlugins.Linux.NetworkManagerLinux: <init> 2014-02-20 16:00:28,260 [main] INFO  NetworkManagerLinux {75}- Network Manager plugin created: 
org.clever.Common.SqliteDB.SQLite: openCon 2014-02-20 16:00:28,325 [main] ERROR SQLiteDB {116}- ??XX2Exception caused by connection at the Mapping db:org.sqlite.JDBC
org.clever.Common.SqliteDB.SQLite: <init> 2014-02-20 16:00:28,351 [main] DEBUG SQLiteDB {88}- Is not possible open connection with sqlite DB
org.clever.HostManager.ImageManager.ImageManagerAgent: initialization 2014-02-20 16:00:28,411 [main] INFO  org.clever.HostManager.ImageManager.ImageManagerAgent {165}- ImageManager created!
org.clever.HostManager.NetworkManagerPlugins.Linux.NetworkManagerLinux: init 2014-02-20 16:00:28,459 [main] INFO  NetworkManagerLinux {123}- NetworkManager plugin initialized
org.clever.HostManager.NetworkManager.NetworkManagerAgent: initialization 2014-02-20 16:00:28,459 [main] INFO  org.clever.HostManager.NetworkManager.NetworkManagerAgent {66}- NetworkManagerPlugin created 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-02-20 16:00:28,547 [main] INFO  DbusCommunicationPlugin {65}- Creating the connection to the SessionBus 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-02-20 16:00:28,551 [main] DEBUG DbusCommunicationPlugin {71}- Creating the Service on Dbus org.clever.Common.CommunicatorPlugins.MonitorAgentHM
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-02-20 16:00:28,553 [main] DEBUG DbusCommunicationPlugin {74}- Creating the Object on Dbus /org/clever/Common/CommunicatorPlugins/Dbus/CleverDbusInterface/MonitorAgent
org.clever.HostManager.Monitor.MonitorAgent: initialization 2014-02-20 16:00:28,554 [main] DEBUG org.clever.HostManager.Monitor.MonitorAgent {67}- MonitorPlugin start creation
org.clever.Common.Communicator.Agent: getconfiguration 2014-02-20 16:00:28,555 [main] DEBUG org.clever.HostManager.Monitor.MonitorAgent {203}- cfgfile:./cfg/configuration_monitor.xml
org.clever.Common.Communicator.Agent: getconfiguration 2014-02-20 16:00:28,555 [main] DEBUG org.clever.HostManager.Monitor.MonitorAgent {204}- classpath:/org/clever/HostManager/Monitor/configuration_monitor.xml
org.clever.Common.Communicator.Agent: getconfiguration 2014-02-20 16:00:28,556 [main] DEBUG org.clever.HostManager.Monitor.MonitorAgent {214}- Configuration from localfile
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,561 [main] DEBUG ParserXML {269}- name PluginName
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,562 [main] DEBUG ParserXML {270}- text org.clever.HostManager.MonitorPlugins.Sigar.SigarMonitor
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,562 [main] DEBUG ParserXML {269}- name writeOnCfgFolder
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,563 [main] DEBUG ParserXML {270}- text yes
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,563 [main] DEBUG ParserXML {269}- name moduleName
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-02-20 16:00:28,564 [main] DEBUG ParserXML {270}- text MonitorAgent
org.clever.HostManager.Monitor.MonitorAgent: initialization 2014-02-20 16:00:28,565 [main] ERROR org.clever.HostManager.Monitor.MonitorAgent {75}- CleverException is occurred in Monitor Agent initialization.MessageStart Plugin on Agent Throw: Missing logger.properties or bad configuration 
org.clever.Common.XMPPCommunicator.ConnectionXMPP: connect 2014-02-20 16:00:29,117 [main] INFO  XMPPCommunicator {146}- XMPP connected plain mode
org.clever.ClusterManager.ClusterCoordinator.ClusterCoordinator: connectionManagement 2014-02-20 16:00:29,117 [main] INFO  ClusterCoordinator {279}- authentication....
org.clever.Common.XMPPCommunicator.ConnectionXMPP: authenticate 2014-02-20 16:00:29,729 [main] DEBUG XMPPCommunicator {319}- XMPP connection established with username: cmricky password: cmricky server: riccardo port: 5222resource-1758497721
